ROE,ROA,Leverage,Size,Growth,Y,Z1,Z21,Z22,X,ROE Norm,ROA Norm,Leverage Norm,Size Norm,Growt Norm,Y Norm,Z1 Norm,X Norm
0.0173,0.0147,0.1785,24.9749,0.0363,1.3127,0.0295,3,2,0.29,-0.0700563149961323,-0.0713729093776379,-0.0174485267673781,-2.14128311100199,-0.0612350236036576,-0.169631383415905,-0.0835422926541267,-1.16183787835848
-0.0017,-0.0017,0.0026,27.4107,-0.0027,5.0394,-0.0036,3,2,0.47,-0.0828036218988539,-0.121450261320839,-0.025960655023763,-0.879606960263682,-0.0731324727586336,1.46412178813174,-0.0904365389758759,-0.240583818630974
0.2165,0.1934,0.1193,27.2055,0.1821,1.2215,0.2198,1,1,0.23,0.0637165295183088,0.476047586818587,-0.0203133342640391,-0.985876273241398,-0.0167173095940991,-0.209648715387555,-0.0438523112727218,-1.46892251350971
1.9747,-0.1100,-18.9451,28.1320,1.5257,4.1253,-0.0569,2,2,0.41,1.24456847590942,-0.453430944936957,-0.943189430770755,-0.505949842391118,0.393601159530221,1.06339169791125,-0.101550373907954,-0.547668608056013
0.0170,0.0125,0.3542,28.2516,-0.0346,3.1290,0.0263,3,2,0.38,-0.0702846650670978,-0.0779886329371066,-0.00894365976689898,-0.444025020951822,-0.0828953436386281,0.626616197582215,-0.0842028260506257,-0.679276198639537
0.3020,0.2500,0.2082,27.1217,0.4398,2.6649,0.4643,3,2,0.42,0.12116000472325,0.649250905007456,-0.0160069254282338,-1.02930393555399,0.061971979375465,0.423140690483161,0.00713247262039437,-0.503799308345634
0.1190,0.0363,2.2783,28.7589,0.1531,1.2259,3.6890,3,2,0.42,-0.00177964377744528,-0.00524630213276289,0.0842003424052905,-0.181221362186107,-0.0255701599791801,-0.207697826613739,0.679579139010955,-0.459930008635255
-0.0584,-0.0275,1.1237,30.1907,0.1061,0.7746,0.2475,3,2,0.46,-0.120897786678747,-0.200593917235965,0.0283080352805069,0.560384705158678,-0.0399319934945425,-0.405548636416604,-0.0380809711353068,-0.284453118341353
-0.2244,-0.1050,1.1362,26.6296,-0.0779,0.9729,-0.1883,3,2,0.39,-0.232393066916935,-0.43811677003078,0.0289155603579502,-1.28415656120308,-0.0960967483349734,-0.318622293479063,-0.128949013264057,-0.635407053202964
0.0186,0.0111,0.6746,25.7541,1.4881,1.2848,0.0477,1,1,0.16,-0.0691966441407328,-0.0823684869602734,0.00656686693139648,-1.73765551911456,0.382097645421701,-0.181875950483917,-0.0797407455481078,-1.81987637123442
0.0721,0.0612,0.1783,25.5949,0.2902,1.2997,0.1192,4,3,0.45,-0.0332583726778964,0.071048917249814,-0.0174586925256461,-1.82012871082987,0.0163029978270394,-0.175330609047275,-0.0648275377402125,-0.328322418051732
0.0824,0.0432,0.9083,25.7858,0.1998,1.0853,0.0796,1,1,0.27,-0.0263810058346999,0.0157953741883251,0.0178799036324721,-1.72127690887692,-0.0112907779851688,-0.269354679905729,-0.0730886820822058,-1.24957632350543
1.2718,0.0917,12.8770,28.6622,0.1806,0.9941,0.6416,3,1,0.44,0.772481568902458,0.164312242428436,0.597267614441198,-0.231325820386218,-0.0171570510413056,-0.309341323739363,0.0441102663445282,-0.385968677259706
0.0138,0.0107,0.2924,24.9715,1.2758,0.9593,0.0416,1,1,0.19,-0.0724472745627123,-0.0837773910516417,-0.0119323926976838,-2.1430494317139,0.317269373319292,-0.324575792253987,-0.0810186212688648,-1.64439948094052
-0.0094,-0.0091,0.0263,25.2699,0.0043,0.9587,-0.0185,1,1,0.19,-0.0879817955669247,-0.14436026698048,-0.0248162810930252,-1.98848859968319,-0.070991786963552,-0.324865137555272,-0.0935520698758913,-1.64439948094052
0.3457,0.3433,0.0069,29.4005,0.4511,1.0624,4.8885,1,1,0.43,0.150462691770971,0.935074665456356,-0.0257554035234953,0.151090383479978,0.0654379970322662,-0.279367780938074,0.929701045351406,-0.444722005305498
0.0391,0.0181,1.1602,30.3998,96.2369,1.3435,0.1890,3,2,0.33,-0.0554419104543398,-0.0609898987912495,0.0300759090516805,0.668700049459566,29.3161107221538,-0.156132986708991,-0.0502650368020751,-0.942491688354197
0.0521,0.0192,1.7211,28.0589,0.0463,1.0432,0.2393,1,1,0.39,-0.0466772974363989,-0.0577126653613274,0.0572286493854432,-0.54385063021808,-0.0581873710737126,-0.287789482813352,-0.0397753898672746,-0.64028133412978
0.1812,0.1473,0.2302,28.6611,0.1569,1.2614,0.2438,4,2,0.62,0.0399949868521272,0.334697752434568,-0.0149453298148209,-0.231916320565563,-0.0244066774001128,-0.192130172600667,-0.0388397666446927,0.561091070683983
0.1451,0.1167,0.2430,28.7430,0.0854,1.1668,0.0803,1,2,0.36,0.0157562984369942,0.241128143757823,-0.0143252185604744,-0.189472825218546,-0.0462441155179859,-0.233616151177323,-0.0729491583925103,-0.767014643786488
0.0730,0.0316,1.3108,29.7757,0.0993,0.9921,0.0789,1,1,0.37,-0.0326606327862514,-0.0196416265445699,0.037365241813546,0.34543746005065,-0.041990227768273,-0.310204975623502,-0.0732346640462007,-0.719288807452955
0.0646,0.0259,1.4926,29.8450,0.0718,0.9598,0.1032,3,1,0.66,-0.0383358036676001,-0.0370691575878,0.0461683043898858,0.38135955429419,-0.0503880679058972,-0.324356591268165,-0.0681679670844085,0.740137239772721
0.0691,0.0279,1.4738,29.9110,0.0682,0.7588,0.1326,4,2,0.78,-0.0352665100666813,-0.0308209742260795,0.0452572588155844,0.415530867304231,-0.0514904752839635,-0.412492923647442,-0.0620386186625182,1.39958155271341
0.0529,0.0221,1.3922,29.9276,0.0167,0.6823,0.1448,4,2,0.78,-0.0461601516874476,-0.0486773021666826,0.0413051992679771,0.424129378687688,-0.067205124501496,-0.44599998634018,-0.0594910394466616,1.39958155271341
0.0069,0.0032,1.1249,30.0646,0.1468,0.5908,0.0896,4,2,0.76,-0.0770881539461584,-0.106534254962222,0.0283690298301147,0.495082637079613,-0.0274879212906084,-0.48614007086389,-0.0710061982876109,1.27768765810317
0.0805,0.0615,0.3101,27.2775,-0.0286,1.5098,0.1577,1,1,0.37,-0.0276234988678946,0.0718146259951229,-0.0110765326682657,-0.948560805767649,-0.0810508725684008,-0.0832486589232032,-0.0568042575276448,-0.720805781795521
0.1434,0.1072,0.3373,27.3787,0.1065,1.6615,0.1485,1,1,0.37,0.0146212642607245,0.212031211436085,-0.00975788859579111,-0.896161684589905,-0.0398067893324907,-0.0167211597262508,-0.0587249142139311,-0.720805781795521
-1.9027,-0.2193,7.6752,26.3834,-0.1539,1.6366,-5.5601,4,2,0.60,-1.35956259809547,-0.788168180036188,0.345454520887538,-1.41168906046338,-0.119314485995467,-0.0276549048990481,-1.24913565273105,0.452550191150173
0.0326,0.0043,6.5351,26.3074,-0.0732,1.6893,1.9487,1,1,0.38,-0.0597872779812422,-0.10313450813305,0.290263651083244,-1.45108681804324,-0.0946828574318024,-0.00454235295398495,0.31667339472116,-0.662403426660269
0.1675,0.0708,1.3660,28.2562,3.5231,1.8405,0.2906,4,2,0.69,0.03082068694216,0.100452133069675,0.0400383521542966,-0.441606042146959,1.00355919192624,0.0617352571191304,-0.0290799512861961,0.91268971578434
0.1245,0.0488,1.5520,28.3714,0.1220,1.0388,0.2648,4,2,0.69,0.00194111914358095,0.0330697634824935,0.0490408572261795,-0.381960344206891,-0.0350490311745203,-0.289718451488585,-0.0344615187597106,0.91268971578434
0.0657,0.0254,1.5860,28.2813,-0.0862,1.3564,0.1107,4,2,0.67,-0.0375768754905676,-0.0386005750784178,0.0506881941493186,-0.428646117158157,-0.098640530456661,-0.150481985294502,-0.0666072890428088,0.817263035473981
0.0153,0.0061,1.4812,28.2400,-0.0404,1.1018,0.1100,3,1,0.73,-0.0714465639575988,-0.097590776817014,0.0456169330247799,-0.450023259615705,-0.0846604169475542,-0.262094743255307,-0.0667460103205896,1.12775480764907
0.0355,0.0152,1.3403,28.2223,-0.0176,0.8913,0.1233,1,1,0.25,-0.0578530185565932,-0.0699333769364572,0.0387942569757872,-0.459191551873968,-0.0776764677131009,-0.35440904642435,-0.0639810485133821,-1.33731476865238
0.0953,0.0384,1.4796,32.3938,0.0560,1.0437,0.0808,3,1,0.67,-0.0177171354951262,0.00127753637726878,0.0455356069586361,1.70159881931043,-0.0552099550249185,-0.287561513788097,-0.0728414366494911,0.797654834625799
0.0349,0.0153,1.2799,32.2609,-0.1245,1.0746,-0.0075,4,3,0.93,-0.0582291245558305,-0.0694739516892718,0.0358679708457913,1.63273821067689,-0.110330323928234,-0.274045581002318,-0.0912570401163282,2.1837309375724
-0.0730,-0.0286,1.5492,32.2970,0.0367,0.9853,0.1157,4,3,1.00,-0.130723555908822,-0.204116177464385,0.0489062819500606,1.65142184354444,-0.0611006581614557,-0.313199261089829,-0.0655507099473577,2.52317805200393
0.1110,0.0485,1.2865,32.3055,0.0085,0.8737,0.0879,4,3,1.00,-0.00715930280225035,0.0322427980375599,0.0361894024405502,1.65582469575886,-0.069712261502583,-0.362124921125281,-0.0713641489943695,2.52317805200393
0.1166,0.0558,1.0905,32.3600,0.0561,0.8986,0.1245,4,3,0.86,-0.00337137809564603,0.0544483516515175,0.0266994250555315,1.68408064732317,-0.0551977399847183,-0.351195559972201,-0.0637148024181848,1.8212701822807
0.0932,0.0578,0.6135,25.4303,0.1018,1.7641,0.0490,3,2,0.38,-0.0190939520994771,0.0605433932641762,0.00361008352659674,-1.90539382883173,-0.0412237339957116,0.0282632665841234,-0.0794780058145753,-0.679276198639537
0.0249,0.0154,0.6200,28.5462,0.3740,1.2742,0.1771,3,1,0.71,-0.0649453031136396,-0.0692595532405854,0.00392570611663102,-0.291427343026129,0.0418782382461677,-0.186509859324193,-0.0527615623727745,1.03842533673227
-2.7613,-0.4106,5.7251,24.9948,0.1089,3.0124,-0.3314,1,1,0.13,-1.93619354053329,-1.37396599854729,0.251052869192481,-2.13097525699412,-0.0390616718802796,0.575480991609678,-0.158788684907811,-1.99535333866522
0.0505,0.0451,0.1199,30.1463,0.0332,0.7040,0.4133,3,2,0.48,-0.0477921830769952,0.0216147606526727,-0.0202823529055081,0.537391456947132,-0.0621664204189214,-0.436491047575226,-0.00350887170868504,-0.152845373484023
0.1240,0.0807,0.5358,29.0600,0.0457,0.8531,0.1813,3,1,0.16,0.00157172932290144,0.130835456083531,-0.000148342530191941,-0.0252775165774545,-0.0583583816365151,-0.371156001741144,-0.0518853181120426,-1.81987637123442
0.0928,0.0254,2.6602,29.1743,0.2212,0.9329,0.1657,4,2,0.53,-0.0193625992417894,-0.0387230884776672,0.102687499941195,0.0339537952718438,-0.00476489275822228,-0.336145220285668,-0.0551268615550514,0.110369961956831
0.2447,0.1118,1.1885,28.0697,0.0347,1.2484,0.3666,4,2,0.40,0.0826628692298882,0.226089623999956,0.0314434455805867,-0.538240878514294,-0.0617205714516148,-0.197829398232037,-0.0132354720593374,-0.591537753492585
-0.0707,-0.0336,1.1068,26.6440,-0.0257,1.4202,0.0200,1,1,0.17,-0.129172118661968,-0.219185325572064,0.0274923542004336,-1.27671315104764,-0.0801530671136875,-0.122538243621924,-0.085511501089013,-1.77600714866094
-0.0995,-0.0447,1.2263,28.2515,-0.1679,1.5343,0.0702,4,2,0.82,-0.148514712908458,-0.253274678913216,0.0332776388223658,-0.444066459560899,-0.12358364254543,-0.0724990425784963,-0.0750454767907352,1.60697090559308
0.0184,0.0093,0.9867,28.2356,-0.0158,1.7572,0.1368,4,2,0.18,-0.0693175353547733,-0.0880041033257468,0.0216775404711516,-0.452307562941069,-0.0771390059442929,0.0252382929797809,-0.0611543069070827,-1.73213792608747
0.1721,0.0857,1.0084,30.5443,-0.0459,1.3756,0.1045,3,1,0.82,0.0339034129001943,0.146088374290084,0.0227265499076612,0.743543357278587,-0.0863460924951791,-0.14206466743894,-0.0678854912651579,1.58646544828437
0.1115,0.0557,1.0026,30.5724,0.0285,1.1037,0.1169,4,2,0.79,-0.00681677769580209,0.0541114398035816,0.0224457813459743,0.758103848542982,-0.0636108489225928,-0.261292467647199,-0.0653139269143515,1.43776833102298
0.1295,0.0666,0.9456,30.5958,0.0237,0.9962,0.1105,4,2,0.79,0.00527234370825425,0.0874350843994241,0.0196855359343554,0.770255720654784,-0.0650674924664643,-0.308389991460896,-0.0666404820072408,1.43776833102298
0.1037,0.0533,0.9458,30.6953,0.1046,0.9818,0.1237,4,2,0.77,-0.0120688293280088,0.0467606358486163,0.0196986061949857,0.821800170520315,-0.0403656274216489,-0.314729283970866,-0.0638853001931112,1.33870850256176
0.1433,0.1155,0.2406,25.8995,0.0861,0.7821,0.1322,2,1,0.35,0.0145473862965886,0.237360856730903,-0.0144384941526033,-1.66235120676956,-0.0460211910343326,-0.402265005648991,-0.0621120164911314,-0.854753243207246
0.0493,0.0209,1.3595,29.5812,0.0194,0.8293,0.1033,2,1,0.47,-0.0485914083253745,-0.0524445891936023,0.0397241818154434,0.244679482080162,-0.066398931848284,-0.381589968666268,-0.068147854996735,-0.241580890244521
0.0577,0.0239,1.4088,29.6577,0.0795,0.7519,0.1579,3,2,0.47,-0.0429632506939305,-0.0430723141510216,0.0421092623386013,0.284299972183815,-0.0480427801874625,-0.415495977153202,-0.0567568313265795,-0.240583818630974
-0.2420,-0.0575,3.2114,28.0865,-0.0372,0.8301,-0.0177,4,2,0.14,-0.244220257357237,-0.292387081623593,0.129372131310903,-0.52953359078201,-0.0836679449312895,-0.381212942970654,-0.0933672753988482,-1.95148411609175
0.1503,0.1204,0.2481,28.4339,0.1099,1.5639,0.3609,4,2,0.43,0.0192419951084971,0.252368748138957,-0.0140754313573184,-0.349560531734889,-0.0387440808350749,-0.059535496276988,-0.0144180254185524,-0.419293362273207
0.2760,0.2287,0.2070,28.6311,0.2180,3.3441,0.3186,4,2,0.43,0.103677791937273,0.583951263207515,-0.0160659836429335,-0.247424720012594,-0.00575431101443692,0.720938381781387,-0.0232537345200987,-0.419293362273207
0.1608,0.1392,0.1551,28.6130,-0.0180,2.1009,0.2320,4,2,0.69,0.0263074149513123,0.309980674135997,-0.0185793463537587,-0.256836464099184,-0.0778169406754029,0.175881978476036,-0.0413150283213626,0.900016431100812
0.0219,0.0208,0.0528,27.6650,-0.0856,0.6176,-0.0190,3,1,0.28,-0.0669601566809823,-0.0525977309426641,-0.023532491048898,-0.747878801834344,-0.0984481435735081,-0.474377745964686,-0.0936454193509891,-1.20570702379505
-0.4353,-0.0683,5.3701,27.3636,0.0025,1.0876,-0.1728,1,1,0.48,-0.374057421236802,-0.325710726219436,0.23386983321724,-0.903962502748631,-0.0715628400929104,-0.268333203311799,-0.125720063789202,-0.158659336168245
-1.6664,-0.1145,13.5511,27.2870,-0.0738,1.2421,-0.1550,1,1,0.48,-1.20085929877445,-0.467152445652892,0.629900666648853,-0.943671049896573,-0.0948508142345549,-0.200613250751975,-0.122014817218639,-0.158659336168245
-0.6604,-0.0366,17.0370,27.2823,-0.0046,1.1139,0.1740,4,2,0.31,-0.525218452037411,-0.228526972264833,0.798645476725069,-0.946069309396898,-0.0737279559683925,-0.2567856953787,-0.0533973869116314,-1.07409943321153
0.1528,0.0622,1.4559,29.0519,0.1096,1.2574,0.2651,4,2,0.36,0.0209546206407384,0.0742036372804866,0.0443897807767171,-0.029457636268087,-0.0388540161968766,-0.193875012447809,-0.0343994148507906,-0.767014643786488
-0.0212,-0.0181,0.1705,26.7411,-0.0322,1.8091,0.0776,3,2,0.52,-0.0958934539080238,-0.171742011712726,-0.017832405162926,-1.22640149980214,-0.082147172426367,0.0479825872686633,-0.0734950980841009,0.0226316710836865
0.0892,0.0574,0.5533,28.3591,0.0405,0.8113,0.2423,1,1,0.50,-0.0217938558797163,0.0594407726709314,0.000697351740958215,-0.388321170700196,-0.0599646594228388,-0.389454900037558,-0.0391599581001439,-0.0651069283370716
0.2184,0.1553,0.4063,28.4642,0.1108,1.2354,0.2416,3,1,0.46,0.0649993196228503,0.359292317333889,-0.0064210994652599,-0.333870838373146,-0.0384692424305709,-0.203528623863407,-0.0393055171967918,-0.278259796366134
0.2902,0.2360,0.2295,28.6683,0.2263,1.3291,0.4318,3,2,0.50,0.113214765489362,0.606524357019221,-0.014977279340806,-0.228186845748641,-0.0031983138525491,-0.162481047258394,0.000355870715149893,-0.0651069283370716
0.3088,0.2078,0.4858,30.8163,0.0994,2.3763,0.3186,3,1,0.68,0.125700141428329,0.520152410548379,-0.00257263383524058,0.884434628140054,-0.0419627439278225,0.296635417545615,-0.023258761110464,0.859280432407164
0.2193,0.1548,0.4166,30.8929,0.0796,1.4683,0.2283,3,1,0.74,0.0656037756930532,0.357791528193084,-0.00591958872403977,0.924127635809593,-0.0479969737867118,-0.101424804667557,-0.0420711237283846,1.19206014145508
0.1422,0.1001,0.4202,30.8114,-0.0782,1.6416,0.5107,3,1,0.68,0.0137817419409983,0.190162569670064,-0.00574725491721124,0.881943131769306,-0.0962036299367249,-0.0254760470999783,0.0168155692118354,0.859280432407164
0.3314,0.2225,0.4894,31.2180,0.5016,1.1929,0.5233,4,2,1.00,0.140865272611862,0.565022943023479,-0.00239594327486863,1.09251860361972,0.0808594852849944,-0.222182627756852,0.0194321358222922,2.52317805200393
0.4420,0.2817,0.5687,31.4456,0.2557,1.2997,0.6746,4,2,0.97,0.215132775104114,0.746526544011497,0.00143993617824748,1.21044252540032,0.00575531061418335,-0.175339377086708,0.0509805206296542,2.34770116171002
-0.9482,-0.2365,3.0100,26.3478,-0.2000,1.0646,0.0110,1,1,0.14,-0.718510070931156,-0.840634543264752,0.119621232797007,-1.43015514063327,-0.133380104785975,-0.278438368758189,-0.0873966075585827,-1.95148411609175
0.0074,0.0034,1.1910,26.9901,0.0477,0.9363,0.0658,1,1,0.14,-0.0767456288397101,-0.106105458064849,0.0315678550984377,-1.09744972818096,-0.0577598446667062,-0.334676573680661,-0.0759613001945573,-1.95148411609175
0.0921,0.0286,2.2208,31.5928,0.2577,0.9025,0.0909,1,1,0.47,-0.0198595964550673,-0.0288607598380888,0.0814173450585004,1.28665848714501,0.00636911638424243,-0.349490176302506,-0.0707279659087689,-0.225443232954802
0.0697,0.0204,2.4148,31.7114,0.1259,0.8733,0.0961,3,1,0.70,-0.0348501069960972,-0.0538534932849707,0.0908100216143828,1.34808604527538,-0.0338672260351528,-0.362304665933655,-0.0696544644917514,0.989379533707497
0.0190,0.0050,2.8176,31.6102,-0.0962,0.9543,0.1565,3,1,0.53,-0.0689212808198626,-0.101143665395247,0.110305525553725,1.2956817442715,-0.101700398026806,-0.326776570151639,-0.0570613900052332,0.0871452745289229
0.0252,0.0065,2.8781,31.6487,0.0393,0.8526,0.0920,1,1,0.55,-0.0647505339354632,-0.0964881562237692,0.113237136604718,1.3156447941943,-0.060315841828594,-0.371362050667817,-0.0705081683876683,0.183766651199379
0.0247,0.0064,2.8872,31.6848,0.0367,0.8197,0.1948,4,2,0.62,-0.0651132075775848,-0.0969475814709545,0.113677168712603,1.33430770775731,-0.0611159269617059,-0.385785475534899,-0.0490581962469014,0.549062341965393
0.1560,0.1373,0.1367,27.0940,0.0806,1.4725,0.1147,3,2,0.45,0.0231105139577951,0.3040387742724,-0.0194705444952512,-1.0436416942946,-0.0476915977817073,-0.0995747483472197,-0.0657692888808113,-0.328322418051732
0.1201,0.0413,1.9068,29.7343,0.3314,0.8798,0.1369,4,3,0.66,-0.00101399942185505,0.0101597578228518,0.066219536447877,0.324003339505623,0.0288936505133756,-0.359437517039105,-0.0611373085615249,0.758438432929434
0.1474,0.0568,1.5924,29.6670,-0.0651,0.8256,0.1353,4,3,0.67,0.0172808709696169,0.0576949567316271,0.0509970395671742,0.289163828924216,-0.0921818279508154,-0.383198903902201,-0.0614645752480812,0.817263035473981
0.1404,0.0614,1.2887,29.6421,-0.0247,0.8236,0.1522,4,2,0.77,0.0126198430504974,0.0715083424969994,0.0362944486093193,0.276234982892223,-0.0798446373486329,-0.384066939806055,-0.0579555601065107,1.30991946746908
0.1305,0.0637,1.0472,29.6594,0.0175,0.7995,0.1365,4,2,0.66,0.00594396156403516,0.0787978897523399,0.0246072151872367,0.285196082105102,-0.0669883075379427,-0.394654347421254,-0.0612276699254227,0.739654054209727
0.1382,0.0690,1.0015,29.8698,0.2343,0.9659,0.2201,4,2,0.71,0.0110952705178747,0.0950002868030758,0.0223920480522721,0.394210702934164,-0.000782789652963367,-0.321708643359436,-0.043784463034437,1.03162402168434
0.0996,0.0672,0.4810,28.4735,-0.0604,0.7642,0.1121,1,1,0.35,-0.0148090301795949,0.0895484405364766,-0.00280112135440651,-0.329058779894091,-0.0907587757674944,-0.410112400941416,-0.0663012710003539,-0.854753243207246
0.0131,0.0114,0.1504,27.0120,0.1183,0.6932,0.0332,3,2,0.32,-0.0728703938118543,-0.0814190081160904,-0.0188088020403787,-1.08610590894616,-0.0361850299131371,-0.441256477006994,-0.0827530502634785,-0.986360833790769
0.6227,0.1812,2.4374,28.0501,0.8860,1.0135,0.3283,3,1,0.20,0.336554567250745,0.438466601598827,0.0919040508375078,-0.548377798259732,0.198258236648931,-0.300831941469756,-0.02122248879183,-1.60053025836704
0.0815,0.0416,0.9579,22.1338,0.1694,1.0784,79.6667,4,3,0.46,-0.0269787457263449,0.0110479799674101,0.0202809589186225,-3.61294423341138,-0.0205772622973562,-0.272363783358698,16.5231973566726,-0.284453118341353
0.0944,0.0672,0.4041,29.2864,0.0294,1.0604,0.1170,3,2,0.39,-0.0182812944939822,0.0895484405364766,-0.00652614563402898,0.0920041067624491,-0.0633268492379386,-0.280253352920795,-0.0652839053435111,-0.635407053202964
-0.1963,-0.0618,2.1776,27.9344,-0.1042,1.6267,-0.1505,1,1,0.30,-0.213520605169492,-0.305587900392718,0.0793270715251139,-0.608318746289471,-0.104149513586942,-0.0319907003986057,-0.121063604881047,-1.1179685786481
-0.2953,-0.0423,5.9794,28.1257,-0.0321,0.8892,0.1193,4,2,0.29,-0.279997340534686,-0.245985131657875,0.263365538789908,-0.509249391638867,-0.0821288498660667,-0.355312154485936,-0.0648078010956159,-1.16183787835848
